,Ips_typographus,Ips_pini,Pityogenes_chalcographus,Pityogenes_hopkinsi,Eccoptopterus_spinosus,Webbia_pabo,Cryphalus_mangiferae,Hylocurus_langstoni,Hylesinus_varius,Hylesinus_crenatus,Hylesinus_aculeatus,Hylurgus_ligniperda,Hylurgus_micklitzi,Hylurgops_palliatus,Hylastes_porculus,Hylastes_cunicularius,Hylastes_ater,Hylastes_gracilis,Carphoborus_bifurcus,Crypturgus_hispidulus,Monarthrum_fasciatum,Monarthrum_mali,Gnathotrichus_materiarius,Pityophthorus_juglandis,Pityophthorus_pityographus,Ernoporus_tiliae,Eidophelus_fagi,Platypus_cylindrus,Platypus_koryoensis,Euplatypus_compositus,Myoplatypus_flavicornis,Pagiocerus_frontalis,Pycnarthrum_hispidum,Trypodendron_domesticum,Xyloterinus_politus,Procryphalus_mucronatus,Hypothenemus_hampei,Hypothenemus_seriatus,Hypothenemus_obscurus,Hypothenemus_birmanus,Hypothenemus_eruditus,Scolytus_schevyrewi,Scolytus_ratzeburgi,Scolytus_rugulosus,Scolytus_multistriatus,Scolytus_intricatus,Scolytus_carpini,Scolytus_dimidiatus,Polygraphus_poligraphus,Dendroterus_defectus,Tomicus_brevipilosus,Xylocleptes_bispinus,Taphrorychus_bicolor,Beaverium_insulindicus,Anisandrus_dispar,Anisandrus_sayi,Anisandrus_obesus,Anisandrus_maiche,Xylosandrus_crassiusculus,Xylosandrus_morigerus,Xylosandrus_amputatus,Diuncus_justus,Diuncus_papatrae,Diuncus_haberkorni,Euwallacea_similis,Euwallacea_fornicatus,Euwallacea_perbrevis,Euwallacea_kuroshio,Euwallacea_funereus,Euwallacea_wallacei,Euwallacea_destruens,Xyleborus_affinis,Xyleborus_ferrugineus,Xyleborus_perforans,Xyleborus_xylographus,Xyleborus_volvulus,Xyleborus_celsus,Xyleborus_monographus,Xyleborus_glabratus,Xyleborus_impressus,Xyleborus_bispinatus,Xyleborus_spinulosus,Coptoborus_coartatus,Coptoborus_pseudotenuis,Wallacellus_piceus,Xyleborinus_andrewesi,Xyleborinus_attenuatus,Xyleborinus_gracilis,Xyleborinus_artestriatus,Xyleborinus_exiguus,Truncaudum_agnatum,Truncaudum_impexum,Dendroctonus_rufipennis,Dendroctonus_frontalis,Dendroctonus_pseudotsugae,Leptoxyleborus_sordicauda,Hadrodemius_globus,Microperus_alpha,Microperus_popondettae,Coccotrypes_dactyliperda,Cnestus_mutilatus,Cnestus_bimaculatus,Pseudowebbia_trepanicauda,Ambrosiophilus_atratus,Ambrosiodmus_minor,Ambrosiodmus_lewisi,Ambrosiodmus_obliquus,Ambrosiodmus_tachygraphus,Ambrosiodmus_rubricollis,Ambrosiodmus_asperatus,Cyclorhipidion_pelliculosum,Cyclorhipidion_bodoanum,Dryocoetes_autographus,Dryocoetes_confusus,Debus_pumilus,Debus_emarginatus,Orthotomicus_erosus,Premnobius_cavipennis,Ips_sexdentatus,Ips_acuminatus,Ips_duplicatus,Ips_grandicollis
Xylosandrus_morigerus,0.77922,1.04259,0.8217099999999999,0.81891,0.94565,1.0881699999999999,1.28298,1.15153,1.11051,1.12297,1.17969,0.9273199999999999,1.26894,1.3391199999999999,1.38269,1.4163299999999999,1.28411,1.4259,1.20114,1.0901800000000001,1.2909199999999998,1.2864200000000001,1.45365,1.1915399999999998,1.16093,1.10899,1.3316599999999998,1.75176,1.75176,1.6923,1.6776499999999999,1.50725,1.42728,1.38211,1.8427499999999997,1.25898,1.14501,1.17346,1.2059600000000001,1.3505500000000001,1.2923,1.5512699999999997,1.53438,1.30472,1.3359999999999999,2.00197,1.3895,1.4596399999999998,1.0901,1.33741,1.33741,1.03076,0.9119200000000001,0.9119200000000001,0.86546,0.90654,0.97106,1.02841,0.17872,0.0,0.53044,1.08107,0.96479,1.0809,0.96138,1.0636899999999998,1.2296399999999998,1.0934499999999998,1.06868,1.0272299999999999,1.0585200000000001,1.11809,1.12894,1.18264,1.0657999999999999,1.10072,1.2116,1.1798099999999998,1.26315,1.13157,1.5404999999999998,1.05349,0.98187,1.03755,1.10806,1.01872,1.0570400000000002,1.1189900000000002,1.09053,1.115,1.11954,1.08805,8.35031,8.35031,8.35031,1.1066,1.17235,1.18189,1.0955599999999999,0.9848399999999999,1.03754,1.19808,1.05335,1.07558,1.03689,1.01025,1.11622,1.00568,1.06988,1.0460500000000001,0.93468,0.96259,1.0497299999999998,1.04582,1.12508,1.02433,1.02874,1.0303499999999999,1.4027699999999999,1.3471,0.95734,0.95734
Xylosandrus_amputatus,0.83954,1.10291,0.8820300000000001,0.8792300000000001,1.00597,1.14849,1.3433000000000002,1.21185,1.17083,1.18329,1.24001,0.9876400000000001,1.32926,1.39944,1.4430100000000001,1.47665,1.34443,1.48622,1.26146,1.1505,1.35124,1.34674,1.51397,1.25186,1.22125,1.16931,1.39198,1.81208,1.81208,1.75262,1.73797,1.5675700000000001,1.4876,1.4424299999999999,1.9030699999999998,1.3193000000000001,1.20533,1.23378,1.26628,1.41087,1.35262,1.6115899999999999,1.5947,1.36504,1.39632,2.06229,1.4498199999999999,1.51996,1.15042,1.3977300000000001,1.3977300000000001,1.09108,0.97224,0.97224,0.92578,0.96686,1.03138,1.08873,0.70916,0.53044,0.0,1.14139,1.02511,1.1412200000000001,1.0217,1.12401,1.28996,1.15377,1.129,1.08755,1.11884,1.17841,1.18926,1.24296,1.12612,1.16104,1.2719200000000002,1.24013,1.32347,1.19189,1.60082,1.11381,1.0421900000000002,1.09787,1.16838,1.07904,1.1173600000000001,1.17931,1.1508500000000002,1.1753200000000001,1.1798600000000001,1.14837,8.41063,8.41063,8.41063,1.1669200000000002,1.2326700000000002,1.24221,1.15588,1.04516,1.09786,1.2584,1.11367,1.1359,1.09721,1.07057,1.1765400000000001,1.066,1.1302,1.10637,0.995,1.02291,1.11005,1.10614,1.1854,1.0846500000000001,1.08906,1.09067,1.46309,1.4074200000000001,1.01766,1.01766
Diuncus_justus,0.91727,1.1806400000000001,0.95976,0.95696,1.0836999999999999,1.22622,1.42103,1.28958,1.24856,1.26102,1.3177400000000001,1.06537,1.40699,1.47717,1.52074,1.55438,1.4221599999999999,1.5639500000000002,1.3391899999999999,1.22823,1.42897,1.42447,1.5917,1.32959,1.29898,1.2470400000000001,1.46971,1.8898099999999998,1.8898099999999998,1.8303500000000001,1.8157,1.6453000000000002,1.5653299999999999,1.52016,1.9808,1.39703,1.2830599999999999,1.3115100000000002,1.34401,1.4886,1.43035,1.68932,1.6724299999999999,1.4427699999999999,1.47405,2.14002,1.52755,1.59769,1.2281499999999999,1.47546,1.47546,1.1688100000000001,1.04997,1.04997,1.00351,1.04459,1.10911,1.1664599999999998,1.25979,1.08107,1.14139,0.0,0.5546599999999999,0.7626299999999999,1.09943,1.20174,1.36769,1.2315,1.2067299999999999,1.16528,1.19657,1.2561399999999998,1.2669899999999998,1.32069,1.20385,1.2387700000000001,1.34965,1.31786,1.4011999999999998,1.26962,1.67855,1.1915399999999998,1.11992,1.1756,1.2461099999999998,1.1567699999999999,1.19509,1.25704,1.22858,1.25305,1.25759,1.2261,8.48836,8.48836,8.48836,1.24465,1.3104,1.31994,1.23361,1.12289,1.1755900000000001,1.3361299999999998,1.1914,1.21363,1.1749399999999999,1.1482999999999999,1.25427,1.1437300000000001,1.2079300000000002,1.1841,1.07273,1.1006399999999998,1.18778,1.18387,1.2631299999999999,1.1623800000000002,1.16679,1.1683999999999999,1.54082,1.48515,1.09539,1.09539
Diuncus_papatrae,0.8009900000000001,1.06436,0.84348,0.8406800000000001,0.96742,1.10994,1.30475,1.1733,1.13228,1.14474,1.20146,0.94909,1.29071,1.36089,1.40446,1.4381,1.30588,1.44767,1.22291,1.11195,1.31269,1.30819,1.47542,1.2133099999999999,1.1827,1.13076,1.35343,1.7735299999999998,1.7735299999999998,1.71407,1.69942,1.52902,1.44905,1.40388,1.8645199999999997,1.28075,1.16678,1.19523,1.22773,1.37232,1.31407,1.5730399999999998,1.55615,1.32649,1.35777,2.02374,1.41127,1.48141,1.11187,1.35918,1.35918,1.05253,0.93369,0.93369,0.88723,0.92831,0.9928300000000001,1.05018,1.14351,0.96479,1.02511,0.5546599999999999,0.0,0.64635,0.98315,1.0854599999999999,1.25141,1.1152199999999999,1.09045,1.049,1.08029,1.1398599999999999,1.15071,1.20441,1.08757,1.12249,1.23337,1.2015799999999999,1.2849199999999998,1.15334,1.5622699999999998,1.0752599999999999,1.00364,1.05932,1.12983,1.04049,1.07881,1.14076,1.1123,1.13677,1.14131,1.10982,8.37208,8.37208,8.37208,1.12837,1.19412,1.20366,1.11733,1.00661,1.05931,1.2198499999999999,1.07512,1.09735,1.05866,1.03202,1.13799,1.02745,1.09165,1.06782,0.95645,0.9843599999999999,1.0715,1.06759,1.14685,1.0461,1.05051,1.05212,1.42454,1.36887,0.97911,0.97911
Diuncus_haberkorni,0.9171,1.1804700000000001,0.9595899999999999,0.95679,1.08353,1.2260499999999999,1.42086,1.28941,1.24839,1.26085,1.31757,1.0652,1.40682,1.4769999999999999,1.52057,1.5542099999999999,1.42199,1.56378,1.33902,1.2280600000000002,1.4287999999999998,1.4243000000000001,1.5915300000000001,1.3294199999999998,1.29881,1.24687,1.4695399999999998,1.88964,1.88964,1.83018,1.8155299999999999,1.64513,1.56516,1.51999,1.9806299999999997,1.39686,1.28289,1.31134,1.3438400000000001,1.4884300000000001,1.43018,1.6891499999999997,1.67226,1.4426,1.4738799999999999,2.13985,1.52738,1.5975199999999998,1.22798,1.47529,1.47529,1.16864,1.0498,1.0498,1.0033400000000001,1.0444200000000001,1.10894,1.16629,1.25962,1.0809,1.1412200000000001,0.7626299999999999,0.64635,0.0,1.0992600000000001,1.2015699999999998,1.3675199999999998,1.2313299999999998,1.20656,1.1651099999999999,1.1964000000000001,1.25597,1.26682,1.32052,1.2036799999999999,1.2386,1.34948,1.3176899999999998,1.40103,1.26945,1.6783799999999998,1.19137,1.11975,1.17543,1.24594,1.1566,1.1949200000000002,1.2568700000000002,1.22841,1.25288,1.25742,1.22593,8.48819,8.48819,8.48819,1.24448,1.31023,1.31977,1.2334399999999999,1.12272,1.17542,1.33596,1.19123,1.21346,1.17477,1.14813,1.2541,1.14356,1.20776,1.1839300000000001,1.07256,1.10047,1.1876099999999998,1.1837,1.26296,1.16221,1.16662,1.16823,1.54065,1.4849800000000002,1.09522,1.09522
Euwallacea_similis,0.79758,1.06095,0.8400700000000001,0.8372700000000001,0.96401,1.10653,1.3013400000000002,1.16989,1.12887,1.14133,1.19805,0.9456800000000001,1.2873,1.35748,1.4010500000000001,1.43469,1.30247,1.44426,1.2195,1.10854,1.30928,1.30478,1.47201,1.2099,1.17929,1.12735,1.35002,1.77012,1.77012,1.71066,1.69601,1.5256100000000001,1.44564,1.4004699999999999,1.8611099999999998,1.2773400000000001,1.16337,1.19182,1.22432,1.36891,1.31066,1.5696299999999999,1.55274,1.32308,1.35436,2.02033,1.40786,1.478,1.10846,1.3557700000000001,1.3557700000000001,1.04912,0.93028,0.93028,0.88382,0.9249,0.9894200000000001,1.04677,1.1401,0.96138,1.0217,1.09943,0.98315,1.0992600000000001,0.0,0.59083,0.75678,0.62059,0.59582,0.55437,0.58566,1.13645,1.1473,1.201,1.08416,1.11908,1.2299600000000002,1.19817,1.28151,1.14993,1.55886,1.07185,1.0002300000000002,1.05591,1.12642,1.03708,1.0754000000000001,1.13735,1.1088900000000002,1.1333600000000001,1.1379000000000001,1.10641,8.36867,8.36867,8.36867,1.1249600000000002,1.1907100000000002,1.20025,1.11392,1.0032,1.0559,1.21644,1.07171,1.09394,1.05525,1.02861,1.1345800000000001,1.02404,1.08824,1.06441,0.95304,0.98095,1.06809,1.06418,1.14344,1.0426900000000001,1.0471000000000001,1.04871,1.42113,1.3654600000000001,0.9757,0.9757
Euwallacea_fornicatus,0.8998899999999999,1.16326,0.94238,0.93958,1.06632,1.20884,1.4036499999999998,1.2721999999999998,1.23118,1.24364,1.30036,1.04799,1.3896099999999998,1.45979,1.5033599999999998,1.537,1.40478,1.54657,1.32181,1.21085,1.41159,1.40709,1.57432,1.3122099999999999,1.2816,1.22966,1.45233,1.8724299999999998,1.8724299999999998,1.81297,1.79832,1.62792,1.54795,1.50278,1.9634199999999997,1.3796499999999998,1.26568,1.29413,1.32663,1.47122,1.41297,1.6719399999999998,1.65505,1.42539,1.45667,2.1226399999999996,1.51017,1.5803099999999999,1.21077,1.4580799999999998,1.4580799999999998,1.15143,1.03259,1.03259,0.98613,1.02721,1.09173,1.1490799999999999,1.24241,1.0636899999999998,1.12401,1.20174,1.0854599999999999,1.2015699999999998,0.59083,0.0,0.42158999999999996,0.2854,0.38085,0.6566799999999999,0.68797,1.2387599999999999,1.2496099999999999,1.3033099999999997,1.18647,1.22139,1.3322699999999998,1.3004799999999999,1.3838199999999998,1.25224,1.6611699999999998,1.1741599999999999,1.1025399999999999,1.15822,1.2287299999999999,1.13939,1.17771,1.23966,1.2111999999999998,1.2356699999999998,1.2402099999999998,1.20872,8.47098,8.47098,8.47098,1.2272699999999999,1.2930199999999998,1.30256,1.21623,1.1055099999999998,1.15821,1.3187499999999999,1.17402,1.19625,1.15756,1.13092,1.2368899999999998,1.12635,1.19055,1.16672,1.0553499999999998,1.08326,1.1703999999999999,1.16649,1.24575,1.145,1.14941,1.15102,1.52344,1.4677699999999998,1.07801,1.07801
Euwallacea_perbrevis,1.06584,1.32921,1.10833,1.10553,1.23227,1.37479,1.5695999999999999,1.4381499999999998,1.39713,1.4095900000000001,1.46631,1.21394,1.5555599999999998,1.62574,1.6693099999999998,1.70295,1.57073,1.71252,1.48776,1.3768,1.57754,1.57304,1.74027,1.47816,1.4475500000000001,1.39561,1.61828,2.03838,2.03838,1.97892,1.96427,1.79387,1.7139,1.66873,2.1293699999999998,1.5455999999999999,1.43163,1.46008,1.49258,1.63717,1.57892,1.8378899999999998,1.821,1.59134,1.62262,2.28859,1.67612,1.74626,1.37672,1.6240299999999999,1.6240299999999999,1.31738,1.19854,1.19854,1.15208,1.19316,1.2576800000000001,1.31503,1.40836,1.2296399999999998,1.28996,1.36769,1.25141,1.3675199999999998,0.75678,0.42158999999999996,0.0,0.45135,0.5468,0.82263,0.85392,1.40471,1.41556,1.4692599999999998,1.35242,1.38734,1.4982199999999999,1.46643,1.5497699999999999,1.41819,1.8271199999999999,1.34011,1.26849,1.32417,1.39468,1.30534,1.34366,1.40561,1.3771499999999999,1.4016199999999999,1.4061599999999999,1.37467,8.63693,8.63693,8.63693,1.39322,1.4589699999999999,1.46851,1.38218,1.2714599999999998,1.32416,1.4847,1.33997,1.3622,1.32351,1.29687,1.4028399999999999,1.2923,1.3565,1.33267,1.2212999999999998,1.24921,1.33635,1.33244,1.4117,1.31095,1.31536,1.31697,1.68939,1.6337199999999998,1.24396,1.24396
Euwallacea_kuroshio,0.9296499999999999,1.19302,0.97214,0.96934,1.09608,1.2386,1.4334099999999999,1.3019599999999998,1.26094,1.2734,1.33012,1.07775,1.4193699999999998,1.48955,1.5331199999999998,1.56676,1.43454,1.57633,1.35157,1.24061,1.44135,1.43685,1.60408,1.3419699999999999,1.31136,1.25942,1.48209,1.9021899999999998,1.9021899999999998,1.84273,1.82808,1.65768,1.57771,1.53254,1.9931799999999997,1.4094099999999998,1.29544,1.32389,1.35639,1.50098,1.44273,1.7016999999999998,1.68481,1.45515,1.48643,2.1524,1.53993,1.61007,1.24053,1.4878399999999998,1.4878399999999998,1.18119,1.06235,1.06235,1.01589,1.05697,1.12149,1.1788399999999999,1.27217,1.0934499999999998,1.15377,1.2315,1.1152199999999999,1.2313299999999998,0.62059,0.2854,0.45135,0.0,0.41061000000000003,0.6864399999999999,0.71773,1.2685199999999999,1.27937,1.3330699999999998,1.21623,1.25115,1.3620299999999999,1.3302399999999999,1.4135799999999998,1.282,1.6909299999999998,1.2039199999999999,1.1322999999999999,1.18798,1.2584899999999999,1.16915,1.20747,1.26942,1.2409599999999998,1.2654299999999998,1.2699699999999998,1.23848,8.50074,8.50074,8.50074,1.2570299999999999,1.3227799999999998,1.33232,1.24599,1.1352699999999998,1.18797,1.3485099999999999,1.20378,1.22601,1.18732,1.16068,1.2666499999999998,1.15611,1.22031,1.19648,1.0851099999999998,1.11302,1.20016,1.19625,1.27551,1.17476,1.17917,1.18078,1.5532,1.4975299999999998,1.10777,1.10777
Euwallacea_funereus,0.9048799999999999,1.16825,0.94737,0.94457,1.07131,1.21383,1.4086400000000001,1.27719,1.23617,1.24863,1.30535,1.05298,1.3946,1.46478,1.50835,1.54199,1.40977,1.55156,1.3268,1.21584,1.41658,1.41208,1.57931,1.3172,1.28659,1.23465,1.45732,1.8774199999999999,1.8774199999999999,1.81796,1.80331,1.63291,1.55294,1.5077699999999998,1.9684099999999998,1.38464,1.27067,1.29912,1.33162,1.47621,1.4179599999999999,1.6769299999999998,1.66004,1.43038,1.46166,2.12763,1.5151599999999998,1.5853,1.21576,1.46307,1.46307,1.15642,1.03758,1.03758,0.99112,1.0322,1.09672,1.15407,1.2473999999999998,1.06868,1.129,1.2067299999999999,1.09045,1.20656,0.59582,0.38085,0.5468,0.41061000000000003,0.0,0.66167,0.69296,1.24375,1.2546,1.3083,1.19146,1.22638,1.3372600000000001,1.30547,1.3888099999999999,1.2572299999999998,1.6661599999999999,1.17915,1.1075300000000001,1.1632099999999999,1.23372,1.14438,1.1827,1.24465,1.21619,1.24066,1.2452,1.2137099999999998,8.47597,8.47597,8.47597,1.2322600000000001,1.29801,1.30755,1.22122,1.1105,1.1632,1.32374,1.17901,1.2012399999999999,1.16255,1.13591,1.24188,1.13134,1.19554,1.17171,1.06034,1.08825,1.17539,1.1714799999999999,1.25074,1.14999,1.1544,1.15601,1.52843,1.47276,1.083,1.083
Euwallacea_wallacei,0.8634299999999999,1.1268,0.9059200000000001,0.90312,1.02986,1.17238,1.36719,1.2357399999999998,1.19472,1.2071800000000001,1.2639,1.01153,1.3531499999999999,1.42333,1.4668999999999999,1.50054,1.36832,1.51011,1.28535,1.17439,1.37513,1.37063,1.53786,1.27575,1.2451400000000001,1.1932,1.41587,1.8359699999999999,1.8359699999999999,1.77651,1.76186,1.59146,1.51149,1.46632,1.9269599999999998,1.3431899999999999,1.22922,1.25767,1.29017,1.43476,1.3765100000000001,1.6354799999999998,1.61859,1.38893,1.42021,2.0861799999999997,1.47371,1.54385,1.17431,1.4216199999999999,1.4216199999999999,1.11497,0.99613,0.99613,0.94967,0.99075,1.0552700000000002,1.11262,1.20595,1.0272299999999999,1.08755,1.16528,1.049,1.1651099999999999,0.55437,0.6566799999999999,0.82263,0.6864399999999999,0.66167,0.0,0.47908999999999996,1.2023,1.21315,1.2668499999999998,1.15001,1.18493,1.29581,1.26402,1.34736,1.21578,1.6247099999999999,1.1377,1.06608,1.12176,1.19227,1.10293,1.14125,1.2032,1.17474,1.1992099999999999,1.2037499999999999,1.17226,8.43452,8.43452,8.43452,1.19081,1.25656,1.2661,1.17977,1.0690499999999998,1.12175,1.28229,1.1375600000000001,1.15979,1.1211,1.09446,1.2004299999999999,1.08989,1.15409,1.13026,1.0188899999999999,1.0468,1.13394,1.13003,1.20929,1.10854,1.11295,1.11456,1.48698,1.4313099999999999,1.04155,1.04155
Euwallacea_destruens,0.89472,1.15809,0.9372100000000001,0.9344100000000001,1.06115,1.20367,1.3984800000000002,1.26703,1.22601,1.23847,1.29519,1.04282,1.3844400000000001,1.45462,1.4981900000000001,1.53183,1.39961,1.5414,1.31664,1.20568,1.40642,1.40192,1.56915,1.30704,1.27643,1.22449,1.44716,1.86726,1.86726,1.8078,1.79315,1.6227500000000001,1.54278,1.4976099999999999,1.9582499999999998,1.3744800000000001,1.26051,1.28896,1.32146,1.46605,1.4078,1.6667699999999999,1.64988,1.42022,1.4515,2.11747,1.505,1.57514,1.2056,1.4529100000000001,1.4529100000000001,1.14626,1.02742,1.02742,0.98096,1.02204,1.08656,1.14391,1.23724,1.0585200000000001,1.11884,1.19657,1.08029,1.1964000000000001,0.58566,0.68797,0.85392,0.71773,0.69296,0.47908999999999996,0.0,1.23359,1.24444,1.29814,1.1813,1.21622,1.3271000000000002,1.29531,1.37865,1.24707,1.656,1.16899,1.0973700000000002,1.15305,1.22356,1.13422,1.1725400000000001,1.23449,1.2060300000000002,1.2305000000000001,1.2350400000000001,1.20355,8.46581,8.46581,8.46581,1.2221000000000002,1.2878500000000002,1.29739,1.21106,1.10034,1.15304,1.31358,1.16885,1.19108,1.15239,1.12575,1.2317200000000001,1.12118,1.18538,1.16155,1.0501800000000001,1.07809,1.16523,1.16132,1.24058,1.1398300000000001,1.1442400000000001,1.14585,1.51827,1.4626000000000001,1.07284,1.07284
Xyleborus_affinis,0.9542899999999999,1.21766,0.99678,0.99398,1.12072,1.26324,1.45805,1.3266,1.28558,1.2980399999999999,1.35476,1.10239,1.44401,1.51419,1.55776,1.5914,1.45918,1.60097,1.37621,1.26525,1.46599,1.46149,1.62872,1.3666099999999999,1.3359999999999999,1.28406,1.50673,1.9268299999999998,1.9268299999999998,1.86737,1.85272,1.68232,1.60235,1.5571799999999998,2.0178199999999995,1.43405,1.32008,1.34853,1.38103,1.52562,1.4673699999999998,1.7263399999999998,1.70945,1.47979,1.51107,2.17704,1.5645699999999998,1.6347099999999999,1.26517,1.51248,1.51248,1.20583,1.08699,1.08699,1.04053,1.08161,1.1461299999999999,1.2034799999999999,1.2968099999999998,1.11809,1.17841,1.2561399999999998,1.1398599999999999,1.25597,1.13645,1.2387599999999999,1.40471,1.2685199999999999,1.24375,1.2023,1.23359,0.0,0.74909,0.80279,0.6859500000000001,0.72087,0.83175,0.79996,0.8833,0.7517199999999999,1.16065,0.67364,1.15694,1.2126199999999998,1.2831299999999999,1.19379,1.23211,1.29406,1.2656,1.29007,1.29461,1.2631199999999998,8.52538,8.52538,8.52538,1.28167,1.34742,1.35696,1.27063,1.15991,1.21261,1.3731499999999999,1.2284199999999998,1.2506499999999998,1.21196,1.18532,1.29129,1.18075,1.24495,1.22112,1.10975,1.13766,1.2247999999999999,1.2208899999999998,1.30015,1.1994,1.20381,1.20542,1.57784,1.52217,1.13241,1.13241
Xyleborus_ferrugineus,0.9651399999999999,1.22851,1.00763,1.0048300000000001,1.13157,1.27409,1.4689,1.33745,1.29643,1.3088899999999999,1.36561,1.11324,1.45486,1.52504,1.56861,1.60225,1.47003,1.61182,1.38706,1.2761,1.47684,1.47234,1.63957,1.37746,1.3468499999999999,1.29491,1.51758,1.9376799999999998,1.9376799999999998,1.87822,1.86357,1.69317,1.6132,1.5680299999999998,2.02867,1.4449,1.33093,1.35938,1.39188,1.53647,1.4782199999999999,1.7371899999999998,1.7203,1.49064,1.52192,2.18789,1.5754199999999998,1.64556,1.27602,1.52333,1.52333,1.21668,1.09784,1.09784,1.05138,1.09246,1.15698,1.21433,1.3076599999999998,1.12894,1.18926,1.2669899999999998,1.15071,1.26682,1.1473,1.2496099999999999,1.41556,1.27937,1.2546,1.21315,1.24444,0.74909,0.0,0.8136399999999999,0.6968,0.7317199999999999,0.8426,0.81081,0.89415,0.76257,1.1715,0.68449,1.16779,1.2234699999999998,1.29398,1.20464,1.24296,1.30491,1.27645,1.30092,1.30546,1.2739699999999998,8.53623,8.53623,8.53623,1.2925200000000001,1.35827,1.36781,1.28148,1.17076,1.22346,1.384,1.2392699999999999,1.2614999999999998,1.22281,1.19617,1.30214,1.1916,1.2558,1.23197,1.1206,1.14851,1.23565,1.2317399999999998,1.311,1.21025,1.21466,1.21627,1.58869,1.53302,1.14326,1.14326
Xyleborus_perforans,1.01884,1.2822099999999998,1.0613299999999999,1.05853,1.18527,1.3277899999999998,1.5226,1.3911499999999999,1.35013,1.36259,1.4193099999999998,1.1669399999999999,1.50856,1.5787399999999998,1.62231,1.6559499999999998,1.52373,1.66552,1.44076,1.3298,1.5305399999999998,1.52604,1.69327,1.4311599999999998,1.40055,1.3486099999999999,1.5712799999999998,1.99138,1.99138,1.9319199999999999,1.9172699999999998,1.74687,1.6669,1.62173,2.0823699999999996,1.4986,1.38463,1.41308,1.44558,1.59017,1.53192,1.7908899999999996,1.774,1.54434,1.5756199999999998,2.24159,1.62912,1.6992599999999998,1.32972,1.57703,1.57703,1.2703799999999998,1.15154,1.15154,1.10508,1.14616,1.21068,1.26803,1.36136,1.18264,1.24296,1.32069,1.20441,1.32052,1.201,1.3033099999999997,1.4692599999999998,1.3330699999999998,1.3083,1.2668499999999998,1.29814,0.80279,0.8136399999999999,0.0,0.42874,0.78542,0.8963,0.86451,0.94785,0.81627,1.2252,0.73819,1.22149,1.27717,1.34768,1.25834,1.2966600000000001,1.35861,1.33015,1.35462,1.35916,1.32767,8.58993,8.58993,8.58993,1.34622,1.41197,1.42151,1.3351799999999998,1.2244599999999999,1.2771599999999999,1.4377,1.29297,1.3152,1.27651,1.24987,1.35584,1.2452999999999999,1.3094999999999999,1.28567,1.1743,1.20221,1.2893499999999998,1.28544,1.3647,1.26395,1.26836,1.26997,1.6423899999999998,1.58672,1.1969599999999998,1.1969599999999998
Xyleborus_xylographus,0.9019999999999999,1.16537,0.94449,0.94169,1.06843,1.21095,1.40576,1.2743099999999998,1.23329,1.2457500000000001,1.30247,1.0501,1.3917199999999998,1.4619,1.5054699999999999,1.53911,1.40689,1.54868,1.32392,1.21296,1.4137,1.4092,1.57643,1.31432,1.2837100000000001,1.23177,1.45444,1.8745399999999999,1.8745399999999999,1.81508,1.80043,1.63003,1.55006,1.50489,1.9655299999999998,1.3817599999999999,1.26779,1.29624,1.32874,1.47333,1.4150800000000001,1.6740499999999998,1.65716,1.4275,1.45878,2.1247499999999997,1.51228,1.58242,1.21288,1.4601899999999999,1.4601899999999999,1.15354,1.0347,1.0347,0.98824,1.02932,1.0938400000000001,1.15119,1.24452,1.0657999999999999,1.12612,1.20385,1.08757,1.2036799999999999,1.08416,1.18647,1.35242,1.21623,1.19146,1.15001,1.1813,0.6859500000000001,0.6968,0.42874,0.0,0.66858,0.77946,0.7476700000000001,0.83101,0.69943,1.10836,0.6213500000000001,1.10465,1.16033,1.23084,1.1415,1.17982,1.24177,1.2133099999999999,1.2377799999999999,1.2423199999999999,1.21083,8.47309,8.47309,8.47309,1.22938,1.29513,1.30467,1.21834,1.1076199999999998,1.16032,1.32086,1.1761300000000001,1.19836,1.15967,1.13303,1.2389999999999999,1.12846,1.19266,1.16883,1.0574599999999998,1.08537,1.17251,1.1686,1.24786,1.14711,1.15152,1.15313,1.52555,1.4698799999999999,1.08012,1.08012
