,Anisandrus_dispar,Anisandrus_maiche,Xylosandrus_compactus,Xylosandrus_germanus,Xylosandrus_morigerus,Cnestus_bimaculatus,Cnestus_mutilatus,Diuncus_haberkorni,Hadrodemius_globus,Coccotrypes_dactyliperda,Coccotrypes_carpophagus,Leptoxyleborus_sordicauda,Xyleborus_xylographus,Truncaudum_agnatum,Truncaudum_impexum,Euwallacea_destruens,Euwallacea_wallacei,Wallacellus_piceus,Cyclorhipidion_bodoanum,Cyclorhipidion_pelliculosum,Debus_emarginatus,Debus_pumilus,Pseudowebbia_trepanicauda,Xyleborus_affinis,Xyleborus_perforans,Xyleborus_ferrugineus,Xyleborus_impressus,Xyleborus_bispinatus,Xyleborus_celsus,Xyleborus_monographus,Xyleborus_volvulus,Xyleborus_glabratus,Ambrosiodmus_asperatus,Ambrosiophilus_atratus,Ambrosiodmus_obliquus,Ambrosiodmus_tachygraphus,Ambrosiodmus_lewisi,Ambrosiodmus_minor,Ambrosiodmus_rubricollis,Coptoborus_coartatus,Coptoborus_pseudotenuis,Euwallacea_fornicatus,Euwallacea_similis,Xyleborus_spinulosus,Euwallacea_interjectus,Euwallacea_validus,Euwallacea_perbrevis,Euwallacea_funereus,Euwallacea_kuroshio,Crypturgus_hispidulus,Gnathotrichus_materiarius,Pseudopityophthorus_pruinosus,Pityophthorus_pityographus,Monarthrum_mali,Monarthrum_fasciatum,Procryphalus_mucronatus,Dendroterus_defectus,Scolytus_aztecus,Scolytus_rugulosus,Scolytus_intricatus,Scolytus_multistriatus,Scolytus_ratzeburgi,Scolytus_schevyrewi,Pagiocerus_frontalis,Scolytus_dimidiatus,Scolytus_carpini,Hypothenemus_birmanus,Hypothenemus_obscurus,Hypothenemus_seriatus,Hypothenemus_eruditus,Hypothenemus_hampei,Hylocurus_langstoni,Pityophthorus_juglandis,Ernoporus_tiliae,Eidophelus_fagi,Polygraphus_poligraphus,Hylastes_porculus,Hylastes_cunicularius,Hylastes_ater,Hylastes_gracilis,Hylurgops_palliatus,Hylurgus_ligniperda,Tomicus_piniperda,Tomicus_brevipilosus,Tomicus_destruens,Hylurgus_micklitzi,Dendroctonus_adjunctus,Dendroctonus_frontalis,Dendroctonus_ponderosae,Dendroctonus_pseudotsugae,Dendroctonus_rufipennis,Dendroctonus_terebrans,Dendroctonus_valens,Hylesinus_varius,Hylesinus_toranio,Hylesinus_crenatus,Hylesinus_aculeatus,Myoplatypus_flavicornis,Euplatypus_compositus,Platypus_koryoensis,Trypodendron_domesticum,Trypodendron_lineatum,Trypodendron_signatum,Xyloterinus_politus,Pycnarthrum_hispidum,Carphoborus_bifurcus,Cryphalus_mangiferae,Ips_acuminatus,Ips_duplicatus,Ips_pini,Ips_typographus,Ips_avulsus,Ips_calligraphus,Ips_grandicollis,Ips_sexdentatus,Orthotomicus_caelatus,Orthotomicus_erosus,Premnobius_cavipennis,Pityogenes_chalcographus,Pityogenes_hopkinsi,Xylocleptes_bispinus,Dactylotrypes_longicollis,Taphrorychus_bicolor,Dryocoetes_autographus,Dryocoetes_confusus,Eccoptopterus_spinosus,Webbia_pabo,Diuncus_justus,Xyleborinus_schaufussi,Xyleborinus_andrewesi,Xyleborinus_attenuatus,Xyleborinus_saxesenii,Xyleborinus_gracilis,Xyleborinus_artestriatus,Xyleborinus_exiguus,Microperus_alpha,Microperus_popondettae,Xylosandrus_amputatus,Xylosandrus_crassiusculus,Diuncus_papatrae,Anisandrus_obesus,Anisandrus_sayi
Coccotrypes_carpophagus,0.22584448110000002,0.2041128848,0.18380453,0.2316105843,0.216847041,0.23912099390000002,0.20107871300000002,0.1921414299,0.16974842890000003,0.042915809799999996,0.0,0.1887083462,0.1818854077,0.1906852706,0.1939690624,0.1809522167,0.1837196309,0.2005677727,0.2219919974,0.2125277392,0.2179568399,0.2152792106,0.2214966385,0.2215731616,0.22638643700000002,0.2203266496,0.22934419890000002,0.2132140921,0.2262893178,0.2327449265,0.2970592576,0.2155915481,0.2404455214,0.24618013360000002,0.2240920344,0.2294740211,0.220049996,0.2208009793,0.22017370149999999,0.2155203115,0.2203199669,0.2349511419,0.29907938749999996,0.3058599298,0.2253510354,0.2044117627,0.2163939599,0.2026332246,0.2031067459,0.3282493984,0.4121588767,0.500763148,0.3719734323,0.3892493733,0.3878701665,0.4165270515,0.424670398,0.46804411700000004,0.4646389175,0.48766644309999996,0.49338286929999997,0.49576042909999996,0.7976779511000001,0.842059398,0.45778487630000003,0.4243355153,0.4284460754,0.4283391293,0.4297510464,0.39625516190000004,0.3749571853,0.4154841957,0.3703353542,0.40623245069999997,0.40461289159999997,0.37997961399999997,0.4134960714,0.4522013824,0.38944014650000003,0.40483854469999997,0.3841977986,0.9476649052999999,0.3829200528,0.397427349,0.4048622817,0.3563736962,0.5918336557000001,0.38806482970000006,0.36169891120000003,0.38792267610000003,0.3880591252,0.37903487500000005,0.38067712060000003,0.3585028978,0.3603556767,0.32700691660000003,0.3272438136,0.4430703341,0.42546426810000004,0.42633619790000005,0.38067403250000004,0.42564400500000005,0.38009746120000004,0.40674809250000005,0.36799653250000003,0.3543911033,0.3683072173,0.3163106371,0.3414909503,0.32655099719999997,0.349303731,0.3569595611,0.36025554239999996,0.36816223459999997,0.3258729627,0.32846265880000003,0.3183244764,0.38740911250000004,0.33074427160000003,0.3380779635,0.29309427520000003,0.3623129952,0.26181336990000004,0.229261339,0.19990858050000002,0.2340542874,0.23113425310000002,0.23798176590000003,0.2048194546,0.21367013140000002,0.2141133952,0.2158402027,0.20852067070000002,0.1831185132,0.21056168290000002,0.1896633413,0.2022486617,0.2136073435,0.2203555711,0.21471744339999999,0.2183044656,0.218115475
Leptoxyleborus_sordicauda,0.23426510470000003,0.21253350840000002,0.1922251536,0.24003120790000002,0.2252676646,0.26477819570000005,0.22673591480000002,0.2177986317,0.1954056307,0.1752567226,0.1887083462,0.0,0.1225224019,0.1625096376,0.16579342940000003,0.1893728403,0.1921402545,0.2089883963,0.23041262099999998,0.22094836280000002,0.2263774635,0.2236998342,0.22991726210000002,0.22999378520000002,0.2348070606,0.2287472732,0.23776482250000003,0.22163471569999998,0.2347099414,0.24116555010000001,0.3054798812,0.22401217169999998,0.24886614499999998,0.2546007572,0.23251265799999998,0.2378946447,0.22847061959999998,0.2292216029,0.2285943251,0.22394093510000002,0.2287405905,0.2433717655,0.30750001109999997,0.3142805534,0.23377165900000002,0.2128323863,0.2248145835,0.2110538482,0.2115273695,0.336670022,0.4205795003,0.5091837716,0.3803940559,0.3976699969,0.3962907901,0.42494767510000003,0.4330910216,0.47646474060000005,0.47305954110000004,0.49608706669999997,0.5018034928999999,0.5041810526999999,0.8060985747,0.8504800216,0.46620549990000004,0.43275613890000003,0.436866699,0.4367597529,0.43817167,0.40467578550000005,0.3833778089,0.4239048193,0.37875597780000003,0.4146530743,0.4130335152,0.3884002376,0.421916695,0.46062200600000003,0.39786077010000004,0.4132591683,0.3926184222,0.9560855289,0.39134067640000003,0.4058479726,0.4132829053,0.3647943198,0.6002542793000001,0.39648545330000007,0.37011953480000004,0.39634329970000004,0.39647974880000003,0.38745549860000006,0.38909774420000004,0.3669235214,0.3687763003,0.3354275402,0.3356644372,0.45149095770000003,0.43388489170000005,0.43475682150000006,0.38909465610000005,0.43406462860000006,0.38851808480000005,0.41516871610000006,0.37641715610000004,0.3628117269,0.3767278409,0.3247312607,0.3499115739,0.3349716208,0.35772435459999996,0.3653801847,0.36867616599999997,0.3765828582,0.3342935863,0.33688328240000004,0.3267451,0.39582973610000005,0.33916489520000004,0.34649858710000003,0.30151489880000004,0.3707336188,0.2702339935,0.23768196260000002,0.2083292041,0.24247491100000002,0.23955487670000003,0.24640238950000004,0.21324007820000002,0.22209075500000003,0.2225340188,0.2242608263,0.21694129430000003,0.1915391368,0.2189823065,0.19808396490000002,0.2106692853,0.2220279671,0.22877619470000002,0.223138067,0.2267250892,0.2265360986
Xyleborus_xylographus,0.22744216620000002,0.2057105699,0.1854022151,0.2332082694,0.2184447261,0.2579552572,0.2199129763,0.21097569319999998,0.1885826922,0.16843378409999998,0.1818854077,0.1225224019,0.0,0.1556866991,0.15897049089999998,0.1825499018,0.185317316,0.2021654578,0.2235896825,0.2141254243,0.219554525,0.2168768957,0.2230943236,0.2231708467,0.22798412210000002,0.2219243347,0.23094188400000001,0.2148117772,0.2278870029,0.2343426116,0.2986569427,0.2171892332,0.2420432065,0.2477778187,0.2256897195,0.2310717062,0.2216476811,0.2223986644,0.2217713866,0.2171179966,0.221917652,0.236548827,0.3006770726,0.3074576149,0.2269487205,0.2060094478,0.21799164499999998,0.2042309097,0.204704431,0.3298470835,0.4137565618,0.5023608331,0.37357111740000004,0.3908470584,0.38946785159999997,0.41812473660000005,0.4262680831,0.46964180210000006,0.4662366026,0.4892641282,0.4949805544,0.4973581142,0.7992756362,0.8436570831,0.4593825614,0.42593320040000004,0.43004376050000004,0.4299368144,0.43134873149999997,0.397852847,0.3765548704,0.41708188079999997,0.3719330393,0.40783013579999994,0.40621057669999994,0.38157729909999993,0.4150937565,0.4537990675,0.39103783160000005,0.40643622979999994,0.38579548369999994,0.9492625903999999,0.3845177379,0.3990250341,0.40645996679999996,0.35797138129999995,0.5934313408,0.3896625148,0.3632965963,0.3895203612,0.3896568103,0.3806325601,0.38227480570000005,0.3601005829,0.36195336180000004,0.3286046017,0.3288414987,0.4446680192,0.42706195320000007,0.427933883,0.3822717176,0.4272416901,0.3816951463,0.4083457776,0.3695942176,0.35598878840000003,0.36990490239999996,0.3179083222,0.3430886354,0.32814868229999994,0.3509014161,0.35855724619999996,0.36185322749999993,0.3697599197,0.3274706478,0.33006034390000005,0.31992216149999997,0.3890067976,0.3323419567,0.3396756486,0.2946919603,0.36391068029999996,0.263411055,0.2308590241,0.2015062656,0.2356519725,0.23273193820000002,0.23957945100000003,0.2064171397,0.21526781650000001,0.2157110803,0.2174378878,0.21011835580000002,0.18471619830000002,0.21215936800000001,0.1912610264,0.20384634680000002,0.21520502860000001,0.2219532562,0.2163151285,0.2199021507,0.21971316010000003
Truncaudum_agnatum,0.23624202910000003,0.2145104328,0.194202078,0.2420081323,0.227244589,0.2667551201,0.22871283920000002,0.2197755561,0.1973825551,0.177233647,0.1906852706,0.1625096376,0.1556866991,0.0,0.1106650956,0.19134976469999998,0.19411717890000002,0.21096532070000001,0.2323895454,0.2229252872,0.2283543879,0.22567675859999997,0.2318941865,0.2319707096,0.23678398500000003,0.2307241976,0.2397417469,0.2236116401,0.23668686579999998,0.24314247449999998,0.3074568056,0.2259890961,0.2508430694,0.2565776816,0.2344895824,0.23987156910000001,0.230447544,0.2311985273,0.2305712495,0.22591785949999998,0.23071751489999998,0.24534868989999997,0.3094769355,0.3162574778,0.2357485834,0.21480931069999998,0.22679150789999997,0.21303077259999997,0.21350429389999998,0.3386469464,0.4225564247,0.511160696,0.3823709803,0.39964692129999996,0.3982677145,0.4269245995,0.435067946,0.478441665,0.4750364655,0.49806399109999994,0.5037804173,0.5061579771,0.8080754991,0.852456946,0.4681824243,0.4347330633,0.4388436234,0.4387366773,0.4401485944,0.4066527099,0.3853547333,0.4258817437,0.3807329022,0.41662999869999995,0.41501043959999995,0.39037716199999994,0.4238936194,0.4625989304,0.3998376945,0.41523609269999995,0.39459534659999995,0.9580624533,0.3933176008,0.40782489699999996,0.41525982969999997,0.36677124419999996,0.6022312037,0.39846237770000004,0.3720964592,0.3983202241,0.3984566732,0.389432423,0.3910746686,0.3689004458,0.3707532247,0.3374044646,0.33764136159999997,0.4534678821,0.4358618161,0.4367337459,0.3910715805,0.436041553,0.3904950092,0.4171456405,0.3783940805,0.3647886513,0.37870476529999997,0.3267081851,0.35188849829999996,0.33694854519999995,0.359701279,0.36735710909999997,0.37065309039999994,0.37855978259999995,0.33627051069999997,0.3388602068,0.3287220244,0.3978066605,0.3411418196,0.3484755115,0.3034918232,0.37271054319999997,0.2722109179,0.239658887,0.21030612850000002,0.24445183539999998,0.2415318011,0.2483793139,0.21521700259999998,0.2240676794,0.22451094319999998,0.22623775070000002,0.2189182187,0.1935160612,0.22095923090000003,0.2000608893,0.2126462097,0.22400489149999997,0.2307531191,0.22511499140000002,0.2287020136,0.22851302300000004
Truncaudum_impexum,0.23952582090000005,0.2177942246,0.1974858698,0.2452919241,0.2305283808,0.2700389119,0.231996631,0.22305934789999998,0.20066634690000001,0.18051743879999999,0.1939690624,0.16579342940000003,0.15897049089999998,0.1106650956,0.0,0.1946335565,0.1974009707,0.2142491125,0.2356733372,0.226209079,0.2316381797,0.2289605504,0.2351779783,0.2352545014,0.24006777680000002,0.2340079894,0.24302553870000002,0.2268954319,0.2399706576,0.2464262663,0.31074059740000004,0.2292728879,0.2541268612,0.2598614734,0.2377733742,0.2431553609,0.2337313358,0.2344823191,0.2338550413,0.2292016513,0.2340013067,0.2486324817,0.3127607273,0.3195412696,0.2390323752,0.2180931025,0.23007529969999999,0.2163145644,0.2167880857,0.3419307382,0.42584021650000004,0.5144444878,0.3856547721,0.40293071309999995,0.4015515063,0.4302083913,0.43835173780000003,0.4817254568,0.47832025730000005,0.5013477828999999,0.5070642090999999,0.5094417688999999,0.8113592909,0.8557407378,0.47146621610000006,0.4380168551,0.4421274152,0.44202046910000004,0.44343238620000003,0.40993650170000007,0.38863852509999997,0.42916553550000003,0.38401669400000005,0.4199137905,0.4182942314,0.3936609538,0.42717741119999997,0.46588272220000004,0.4031214863,0.4185198845,0.3978791384,0.9613462451,0.39660139260000005,0.41110868879999996,0.4185436215,0.370055036,0.6055149955000001,0.4017461695000001,0.37538025100000005,0.40160401590000006,0.40174046500000005,0.3927162148000001,0.3943584604,0.37218423759999997,0.3740370165,0.3406882564,0.34092515339999996,0.45675167390000004,0.4391456079,0.44001753770000007,0.39435537230000006,0.4393253448000001,0.39377880100000007,0.42042943230000007,0.38167787230000005,0.3680724431,0.3819885571,0.32999197690000004,0.35517229009999995,0.340232337,0.3629850708,0.3706409009,0.3739368822,0.38184357439999994,0.33955430249999996,0.3421439986,0.3320058162,0.40109045230000007,0.34442561140000005,0.35175930330000005,0.30677561500000006,0.375994335,0.2754947097,0.2429426788,0.2135899203,0.2477356272,0.24481559290000002,0.25166310570000006,0.2185007944,0.22735147120000002,0.227794735,0.2295215425,0.22220201050000002,0.19679985300000002,0.22424302270000002,0.2033446811,0.21593000150000002,0.22728868330000002,0.2340369109,0.2283987832,0.2319858054,0.23179681480000003
Euwallacea_destruens,0.2096518394,0.1879202431,0.16761188829999998,0.2154179426,0.20065439929999998,0.2570220662,0.21897978529999998,0.2100425022,0.1876495012,0.16750059309999998,0.1809522167,0.1893728403,0.1825499018,0.19134976469999998,0.1946335565,0.0,0.0876548094,0.1554276852,0.1768519099,0.16738765169999997,0.1728167524,0.1701391231,0.17635655099999997,0.17643307409999998,0.18124634950000001,0.1751865621,0.18420411139999998,0.1680740046,0.18114923030000002,0.187604839,0.2519191701,0.1704514606,0.1953054339,0.20104004609999998,0.1789519469,0.1843339336,0.1749099085,0.1756608918,0.175033614,0.170380224,0.17517987940000002,0.20433821400000002,0.26846645960000004,0.2752470019,0.19473810749999998,0.1737988348,0.185781032,0.17202029670000002,0.17249381800000002,0.3120567567,0.395966235,0.4845705063,0.3557807906,0.37305673159999997,0.3716775248,0.4003344098,0.4084777563,0.4518514753,0.4484462758,0.47147380139999995,0.47719022759999996,0.47956778739999995,0.7814853094,0.8258667563,0.4415922346,0.4081428736,0.4122534337,0.4121464876,0.4135584047,0.38006252020000003,0.3587645436,0.399291554,0.3541427125,0.39003980899999996,0.38842024989999996,0.36378697229999996,0.3973034297,0.4360087407,0.3732475048,0.38864590299999996,0.36800515689999996,0.9314722635999999,0.3667274111,0.3812347073,0.38866964,0.34018105449999997,0.5756410140000001,0.37187218800000005,0.3455062695,0.3717300344,0.3718664835,0.36284223330000004,0.3644844789,0.3423102561,0.344163035,0.3108142749,0.3110511719,0.4268776924,0.40927162640000003,0.41014355620000004,0.3644813908,0.40945136330000004,0.36390481950000003,0.39055545080000004,0.3518038908,0.3381984616,0.3521145756,0.3001179954,0.3252983086,0.31035835549999996,0.3331110893,0.3407669194,0.34406290069999995,0.35196959289999996,0.309680321,0.3122700171,0.3021318347,0.37121647080000003,0.3145516299,0.3218853218,0.2769016335,0.3461203535,0.2456207282,0.2130686973,0.1837159388,0.2178616457,0.2149416114,0.22178912420000002,0.1886268129,0.1974774897,0.1979207535,0.199647561,0.192328029,0.1669258715,0.1943690412,0.1734706996,0.18605602,0.19741470179999998,0.2041629294,0.19852480169999998,0.20211182390000001,0.2019228333
Euwallacea_wallacei,0.21241925360000002,0.1906876573,0.1703793025,0.2181853568,0.2034218135,0.2597894804,0.2217471995,0.21280991640000002,0.1904169154,0.17026800730000002,0.1837196309,0.1921402545,0.185317316,0.19411717890000002,0.1974009707,0.0876548094,0.0,0.15819509939999998,0.17961932409999998,0.17015506589999999,0.17558416659999998,0.1729065373,0.17912396519999998,0.1792004883,0.1840137637,0.17795397629999998,0.1869715256,0.17084141879999998,0.1839166445,0.1903722532,0.2546865843,0.17321887479999998,0.19807284809999998,0.2038074603,0.18171936109999998,0.18710134779999998,0.1776773227,0.17842830599999998,0.1778010282,0.1731476382,0.1779472936,0.2071056282,0.2712338738,0.2780144161,0.1975055217,0.176566249,0.1885484462,0.1747877109,0.1752612322,0.31482417090000003,0.3987336492,0.4873379205,0.35854820480000005,0.3758241458,0.374444939,0.40310182400000005,0.4112451705,0.45461888950000007,0.45121369,0.4742412156,0.4799576418,0.4823352016,0.7842527236,0.8286341705,0.4443596488,0.41091028780000005,0.41502084790000004,0.4149139018,0.4163258189,0.3828299344,0.3615319578,0.4020589682,0.3569101267,0.39280722319999994,0.39118766409999994,0.36655438649999994,0.40007084390000003,0.4387761549,0.37601491900000006,0.39141331719999994,0.37077257109999995,0.9342396778,0.3694948253,0.3840021215,0.39143705419999997,0.34294846869999995,0.5784084282,0.37463960220000003,0.3482736837,0.3744974486,0.3746338977,0.3656096475,0.36725189310000006,0.34507767030000003,0.34693044920000005,0.3135816891,0.3138185861,0.4296451066,0.4120390406000001,0.4129109704,0.367248805,0.4122187775,0.3666722337,0.393322865,0.354571305,0.34096587580000004,0.35488198979999996,0.3028854096,0.3280657228,0.31312576969999995,0.3358785035,0.34353433359999996,0.34683031489999994,0.3547370071,0.3124477352,0.31503743130000006,0.3048992489,0.373983885,0.3173190441,0.324652736,0.2796690477,0.34888776769999996,0.2483881424,0.2158361115,0.18648335300000002,0.2206290599,0.21770902560000002,0.22455653840000003,0.1913942271,0.20024490390000002,0.2006881677,0.2024149752,0.19509544320000002,0.16969328570000003,0.19713645540000002,0.1762381138,0.18882343420000003,0.20018211600000002,0.2069303436,0.20129221590000002,0.2048792381,0.20469024750000003
Wallacellus_piceus,0.22926739540000002,0.2075357991,0.1872274443,0.2350334986,0.2202699553,0.2766376222,0.23859534129999999,0.22965805820000001,0.2072650572,0.18711614910000002,0.2005677727,0.2089883963,0.2021654578,0.21096532070000001,0.2142491125,0.1554276852,0.15819509939999998,0.0,0.1359026603,0.12643840209999999,0.15891489479999998,0.1562372655,0.1624546934,0.1731467039,0.1779599793,0.1719001919,0.18091774119999998,0.1647876344,0.1778628601,0.1843184688,0.2486327999,0.1671650904,0.1920190637,0.1977536759,0.1756655767,0.1810475634,0.1716235383,0.1723745216,0.1717472438,0.1670938538,0.17189350920000002,0.22395377,0.2880820156,0.2948625579,0.21435366349999999,0.1934143908,0.205396588,0.1916358527,0.192109374,0.33167231269999997,0.41558179100000003,0.5041860623,0.3753963466,0.39267228759999995,0.3912930808,0.4199499658,0.42809331230000003,0.4714670313,0.46806183180000005,0.4910893573999999,0.49680578359999994,0.4991833433999999,0.8011008654,0.8454823123,0.46120779060000006,0.4277584296,0.4318689897,0.43176204360000003,0.4331739607,0.39967807620000007,0.37838009959999996,0.41890711,0.37375826850000005,0.409655365,0.4080358059,0.3834025283,0.41691898569999997,0.45562429670000004,0.3928630608,0.408261459,0.3876207129,0.9510878196,0.38634296710000005,0.40085026329999995,0.408285196,0.3597966105,0.5952565700000001,0.3914877440000001,0.36512182550000005,0.39134559040000005,0.39148203950000005,0.3824577893000001,0.3841000349,0.36192581209999997,0.363778591,0.3304298309,0.33066672789999996,0.44649324840000004,0.4288871824,0.42975911220000007,0.38409694680000006,0.42906691930000007,0.38352037550000007,0.41017100680000007,0.37141944680000005,0.3578140176,0.3717301316,0.31973355140000004,0.34491386459999995,0.3299739115,0.3527266453,0.3603824754,0.3636784567,0.37158514889999994,0.32929587699999996,0.3318855731,0.3217473907,0.39083202680000007,0.33416718590000005,0.34150087780000005,0.29651718950000006,0.3657359095,0.2652362842,0.2326842533,0.2033314948,0.2374772017,0.23455716740000002,0.24140468020000003,0.2082423689,0.21709304570000001,0.2175363095,0.219263117,0.21194358500000002,0.18654142750000002,0.21398459720000002,0.1930862556,0.20567157600000002,0.21703025780000001,0.2237784854,0.2181403577,0.22172737990000002,0.22153838930000003
Cyclorhipidion_bodoanum,0.2506916201,0.2289600238,0.20865166899999998,0.2564577233,0.24169417999999998,0.2980618469,0.260019566,0.2510822829,0.22868928189999999,0.2085403738,0.2219919974,0.23041262099999998,0.2235896825,0.2323895454,0.2356733372,0.1768519099,0.17961932409999998,0.1359026603,0.0,0.0793499912,0.1803391195,0.1776614902,0.1838789181,0.1945709286,0.19938420399999998,0.1933244166,0.20234196589999998,0.1862118591,0.1992870848,0.2057426935,0.27005702460000003,0.1885893151,0.2134432884,0.2191779006,0.1970898014,0.2024717881,0.19304776299999998,0.1937987463,0.1931714685,0.1885180785,0.1933177339,0.2453779947,0.3095062403,0.3162867826,0.23577788819999998,0.2148386155,0.22682081269999999,0.2130600774,0.2135335987,0.3530965374,0.4370060157,0.525610287,0.39682057130000004,0.4140965123,0.41271730549999996,0.44137419050000004,0.44951753699999997,0.49289125600000006,0.4894860565,0.5125135821,0.5182300083,0.5206075681,0.8225250901,0.866906537,0.4826320153,0.44918265430000004,0.45329321440000003,0.4531862683,0.45459818539999997,0.4211023009,0.3998043243,0.44033133469999997,0.3951824932,0.43107958969999993,0.42946003059999993,0.40482675299999993,0.4383432104,0.4770485214,0.41428728550000005,0.42968568369999993,0.40904493759999994,0.9725120442999999,0.4077671918,0.422274488,0.42970942069999996,0.38122083519999994,0.6166807947,0.4129119687,0.3865460502,0.4127698151,0.4129062642,0.403882014,0.40552425960000005,0.3833500368,0.38520281570000003,0.3518540556,0.3520909526,0.4679174731,0.45031140710000006,0.4511833369,0.4055211715,0.450491144,0.4049446002,0.4315952315,0.3928436715,0.37923824230000003,0.39315435629999995,0.3411577761,0.3663380893,0.35139813619999993,0.37415086999999997,0.38180670009999995,0.3851026813999999,0.3930093736,0.3507201017,0.35330979780000005,0.34317161539999996,0.4122562515,0.3555914106,0.3629251025,0.3179414142,0.38716013419999995,0.2866605089,0.254108478,0.2247557195,0.2589014264,0.25598139210000004,0.2628289049,0.2296665936,0.2385172704,0.2389605342,0.2406873417,0.2333678097,0.20796565220000002,0.2354088219,0.2145104803,0.22709580070000002,0.2384544825,0.2452027101,0.2395645824,0.24315160460000002,0.24296261400000002
Cyclorhipidion_pelliculosum,0.24122736190000002,0.2194957656,0.1991874108,0.2469934651,0.2322299218,0.28859758869999996,0.2505553078,0.24161802470000002,0.21922502370000002,0.1990761156,0.2125277392,0.22094836280000002,0.2141254243,0.2229252872,0.226209079,0.16738765169999997,0.17015506589999999,0.12643840209999999,0.0793499912,0.0,0.1708748613,0.168197232,0.1744146599,0.1851066704,0.1899199458,0.1838601584,0.1928777077,0.1767476009,0.1898228266,0.1962784353,0.2605927664,0.1791250569,0.2039790302,0.2097136424,0.1876255432,0.1930075299,0.1835835048,0.1843344881,0.18370721029999998,0.1790538203,0.1838534757,0.2359137365,0.3000419821,0.3068225244,0.22631363,0.20537435729999998,0.2173565545,0.2035958192,0.2040693405,0.3436322792,0.4275417575,0.5161460287999999,0.3873563131,0.4046322541,0.4032530473,0.4319099323,0.4400532788,0.48342699780000004,0.4800217983,0.5030493239,0.5087657501,0.5111433099,0.8130608319,0.8574422788,0.47316775710000003,0.4397183961,0.4438289562,0.4437220101,0.4451339272,0.41163804270000004,0.3903400661,0.4308670765,0.385718235,0.42161533149999997,0.41999577239999997,0.39536249479999996,0.4288789522,0.4675842632,0.4048230273,0.42022142549999997,0.39958067939999997,0.9630477861,0.3983029336,0.4128102298,0.4202451625,0.371756577,0.6072165365000001,0.40344771050000006,0.377081792,0.40330555690000003,0.403442006,0.39441775580000005,0.39606000140000003,0.3738857786,0.3757385575,0.3423897974,0.3426266944,0.4584532149,0.44084714890000004,0.44171907870000005,0.39605691330000004,0.44102688580000005,0.39548034200000004,0.42213097330000005,0.3833794133,0.3697739841,0.3836900981,0.3316935179,0.3568738311,0.34193387799999997,0.36468661179999995,0.3723424419,0.37563842319999996,0.38354511539999997,0.3412558435,0.3438455396,0.3337073572,0.40279199330000004,0.3461271524,0.3534608443,0.30847715600000003,0.377695876,0.2771962507,0.2446442198,0.21529146130000001,0.2494371682,0.24651713390000002,0.25336464670000003,0.2202023354,0.22905301220000002,0.229496276,0.2312230835,0.22390355150000002,0.198501394,0.22594456370000002,0.2050462221,0.2176315425,0.2289902243,0.2357384519,0.23010032419999998,0.23368734640000002,0.2334983558
